ID,TARGET
2,0.0193813080248
5,0.0214155835278
6,0.014664768198
7,0.0497078523912
9,0.0124904835722
11,0.137813832462
12,0.000433434648925
15,0.0857223113474
16,0.0452579828306
17,0.0389508302315
19,0.0131481271731
21,0.0175266754958
22,0.0245495537775
24,0.0137470300077
27,0.00182082803903
28,0.0201414189673
30,0.0244089784368
33,0.011110546436
35,0.0149268710415
37,0.041499422972
38,0.0152410979447
40,0.149782423588
41,0.0660738816971
44,0.00728168931704
46,0.0612364334683
47,0.0110262495096
48,0.011110546436
50,0.0110857834304
52,0.102501288674
53,0.0431345196132
55,0.0644519811187
57,0.0132903947281
58,0.0300470564086
59,0.0599461923692
62,0.0151071976519
63,0.0121177065129
64,0.0135790403437
65,0.0144313098895
67,0.0125960172356
69,0.0292800015948
70,0.0119476383525
71,0.0476020466188
72,0.0180230586416
73,0.00202546762527
76,0.00236287423458
78,0.0112534145281
79,0.0395812369837
81,0.00681105872368
85,0.0130550822912
86,0.011110546436
89,0.0143681934115
94,0.0819496023214
96,0.011110546436
97,0.0137039787265
98,0.0123550118293
99,0.0518570608225
100,0.204334542594
103,0.0785330232818
104,0.0125496873004
108,0.00942098272579
110,0.0126391867485
112,0.028373001715
114,0.0576016351193
116,0.000171506570226
117,0.00311873785579
119,0.03569265714
120,0.00522558805945
121,0.00856257562851
123,0.0303640520475
124,0.0134836563006
126,0.0136286617942
128,0.0113174788106
129,0.0498532809415
133,0.0297228462466
138,0.00948227273857
147,0.0675357895283
149,0.0369185434032
158,0.011110546436
160,0.0125492017383
164,0.0266957299393
167,0.0802194661101
168,0.0351979340565
174,0.0146304245249
181,0.0618795165898
185,0.0163495570012
187,0.0250455003777
189,0.0168785228814
190,0.0226712636836
194,0.00982675480616
197,0.186718168337
198,0.0672414005964
201,0.102671589883
205,0.0021930263322
208,0.0246828774222
211,0.0142597880306
216,0.0658268544107
219,0.132287081848
223,0.00886759950208
224,0.0915650971627
226,0.0649061832023
229,0.0140611933824
230,0.0315191331417
237,0.0311604328653
238,0.0596536463111
240,0.0539558865222
243,0.0118263531806
245,0.180468331759
246,0.234367647246
247,0.0118040310222
248,0.0154702575369
249,0.011110546436
250,0.148309611866
251,0.0139285407617
255,0.0945933899109
256,0.02335646469
257,0.0426666737384
260,0.159739124321
261,0.0138124825146
263,0.0953558243353
264,0.0891330135094
267,0.000913713674811
268,0.0187846856145
272,0.0161001615056
274,0.00538072530995
275,0.014172116539
277,0.110647797588
278,0.123437133229
280,0.0019952037786
281,0.0185192567229
282,0.101415051452
283,0.0120057249067
284,0.0608986061857
286,0.0554049454175
290,0.0169587257323
291,0.0151679233128
293,0.0706736906059
295,0.0710252545782
297,0.0105879264354
298,0.0595135058404
300,0.002230625548
304,0.00841835762341
305,0.00317365679489
308,0.0130963260676
309,0.0114583561762
310,0.0149927970322
312,0.0139778396824
313,0.0839110498164
315,0.00132594347277
317,0.0233393357281
318,0.0684661579389
321,0.0162909034963
323,0.0687240995173
325,0.00227246374839
326,0.0610304865548
327,0.0169974307208
328,0.0478614958798
329,0.0142051291698
330,0.0140341496423
331,0.0145224952168
334,0.0379456570081
335,0.00878416708282
336,0.0588131920819
337,0.00177586686686
338,0.0608577844767
339,0.0640867027786
341,0.121559488232
343,0.000269656741924
346,0.0129625684417
348,0.0126915914103
350,0.0635203278832
351,0.00653730619868
352,0.0576148386564
357,0.0389876688735
358,0.0121177065129
360,0.0148820034246
361,0.0578480173547
364,0.0230536772097
365,0.0482647856687
366,0.0156244898062
367,0.027877757298
368,0.0164944007003
370,0.0106983876542
372,0.00290579141503
376,0.0127975588896
377,0.0189952712057
379,0.0201004433189
380,0.0558286999764
381,0.0505593284775
385,0.0114394860335
386,0.0167533199848
389,0.0244601849974
391,0.0233177803953
392,0.0127779003841
393,0.00729440733873
395,0.0173212166982
396,0.00698140505952
397,0.00916485847035
398,0.0128625437662
399,0.0186818531987
400,0.0124336862406
401,0.00344055951341
403,0.000997490127562
405,0.0188825837554
406,0.00989951759364
409,0.0415031647965
411,0.0532886406381
413,0.019816584758
418,0.00130626081749
419,0.0600213317672
422,0.0576148386564
424,0.206428528517
425,0.139841777518
427,0.011110546436
430,0.0110311143063
431,0.0636994542973
434,0.0685995118783
435,0.0144785719354
437,0.0436458300296
438,0.000323341818573
439,0.162614881604
442,0.0121177065129
446,0.0146151098433
450,0.106809734261
451,0.0208641576434
452,0.0106530757707
454,0.0124259023553
455,0.0010235995189
463,0.0450999483389
464,0.013312415248
465,0.0138758951785
467,0.0827984519567
468,0.0325729008728
470,0.0265681559483
472,0.0290948605076
473,0.0620256580239
475,0.00803896004996
476,0.0184450781889
479,0.0660850512709
481,0.00416963157356
483,0.0171464440366
484,0.0241865012707
486,0.0116493776022
487,0.0128465468874
491,0.0132116214272
494,0.0136389302582
495,0.0127219613924
497,0.0484705380723
498,0.015762822065
499,0.0120057249067
503,0.0686664207869
504,0.028313269736
505,0.0159343981129
506,0.00240794265454
507,0.000452113327298
508,0.15484825345
509,0.0676247651612
510,0.00597230861132
511,0.000408414098478
512,0.0406654343874
516,0.0112830686493
518,0.0164517491629
519,0.0223665651862
520,0.00129294424507
521,0.013682722446
522,0.000854740710104
524,0.113263432171
525,0.00262786375731
526,0.00941994033161
528,0.0658903065268
529,0.0178197209514
531,0.0295575892265
532,0.116794761659
534,0.0461213215652
536,0.0257205964322
539,0.0291116248895
540,0.0352465769708
541,0.011110546436
542,0.0779296053985
545,0.0133215593674
546,0.0123416174894
552,0.00899844280171
556,0.0116798325493
557,0.0112142731717
559,0.0149399708967
562,0.00224589745446
563,0.0028389916671
565,0.0368739465411
569,0.0137051281091
570,0.0427625903257
574,0.0380521842868
575,0.0164873603004
585,0.0143092140396
589,0.00515366821859
590,0.0292282116029
592,0.0667327781818
593,0.018268498947
594,0.0263802565604
595,0.0639224445709
597,0.000544438145872
601,0.012645957556
603,0.0143615946961
604,0.0089294524734
605,0.0108968267296
607,0.011110546436
608,4.91362244009e-05
610,0.0677950094497
612,0.100492674708
613,0.0210038075581
615,0.0124718692383
616,0.202407759953
617,0.0160848208389
619,0.0139152134862
620,0.100634329609
621,0.00740605626087
624,0.0224854893482
625,3.10133289834e-05
628,0.0123222237356
629,0.338069272177
630,0.0136092332056
632,0.0239505101817
634,0.00961578970995
637,0.0360491411928
638,0.0364271345468
642,0.0172797564823
643,0.00715365090906
644,0.0349633056695
646,0.0127605156803
655,0.00919106481466
660,0.0635595161398
664,0.028121608796
665,0.0254637796614
666,0.0105264843371
670,0.131552406541
671,0.137692112442
672,0.0024220554524
675,0.0141012264276
676,0.0157016549812
677,0.0692902656286
678,0.00979483521034
680,0.0133728540773
683,0.110803881293
684,0.0620218771206
685,0.0178280938383
691,0.0514259933996
693,0.0128552675153
696,0.0131842430997
698,0.0191802753832
699,0.065649392496
700,0.00508600296262
703,0.01850618697
704,0.0216070486711
705,0.0117096895349
707,0.106536585805
709,0.0355057669104
711,0.160042204814
713,0.0603909638657
716,0.0126593097614
719,0.011110546436
721,0.0132646580171
722,0.00911043247249
723,0.00613485821956
724,0.0163009837131
727,0.0127574142423
728,0.0542296604294
729,0.01342212075
733,0.0401316936953
736,8.74718077648e-09
739,0.0173612842647
742,0.183078111324
743,0.0350708777527
744,0.00143145265053
745,0.150745212207
747,0.00409771940577
749,0.0388219128687
750,0.0149263073715
751,0.0450258102216
